supplier_id	supplier_name	contact_name	email	phone	country	rating	active	established_year	num_products_supplied
de29f604-cedd-4172-9969-d88ce0e12365	Munoz-Bennett	Brian Ford	sydneyarmstrong@example.org	001-855-946-9242x84364	Sri Lanka	D	No	2014	52
d2cde964-16dd-459e-85a0-4861784b1671	Ross-Costa	Steven Watkins	scottmccall@example.org	443.771.9932x8726	San Marino	B	no	1996	56
413220d2-1267-4827-aa3a-dc0290976313	Oneill Group	Vincent Bradshaw	dstephens@example.org	(635)645-6329	Pitcairn Islands	C	No	2021	51
282841c9-77d4-4cc3-bb1f-9d2c7f778d89	Hall Inc	Regina Turner	debbie50@example.net	8115223547	Slovenia	B	yes	1992	40
a4167416-fdd8-4ee7-b911-79c73ba1c780	Rodriguez-Harrington	Sheila Cunningham	littleelizabeth@example.com	001-287-404-7833x326	Maldives	C	yes	2015	31
e9b9c432-e5a9-4882-b4c0-fe60108698e3	Tate-Lindsey	Lisa Thompson	kelly70@example.com	893-954-2966	Somalia	B	Y	1996	52
49081a04-89b8-4284-91b6-0d2f8b82560d	Harper PLC	John Brooks	ayoung@example.org	001-450-258-4573x4425	Palestinian Territory	C	No	2021	47
e4d4ff94-adb6-4c69-b972-5f6d13257d24	Sanford-Klein	Thomas Robinson	diane96@example.org	9003527481	Gabon	C	Yes	2009	41
4ba805e4-dade-4ac6-8cf0-86d152372664	Perry LLC	William Peck	maddoxkimberly@example.net	001-334-773-4630x19427	Eritrea	D	no	1993	29
2607ce41-418d-48ac-84f0-54aa53bee99f	Jenkins, Palmer and Fox	Yvonne Cisneros	teresa98@example.org	+1-772-862-5813x7714	Bermuda	D	yes	1996	100
0cff1b18-98c6-40a5-9fbd-7026a43b8b37	Romero-Lawrence	Sandra Bradshaw	dawnkelly@example.net	(402)925-6682	Austria	C	Yes	2000	88
4f64a268-39a8-4360-a3fa-c2bdb4dba466	Baird PLC	Darius Harrison	rebekahrodriguez@example.com	001-571-767-2325	Mongolia	C	yes	2002	21
11b16196-957e-4b63-8434-97dfdf12a732	Thompson and Sons	Gabrielle Swanson	tylergillespie@example.net	4749749864	Saudi Arabia	B	Yes	1996	65
b14b54c3-9935-44da-a849-baa1ec976b73	Peterson, Rodriguez and Marquez	John Larson	hector81@example.com	+1-814-628-3750x5741	Niger	D	Yes	2009	96
a960e8e2-6dfc-429d-9ba8-87382d8ad26d	Williams-Owens	Jaime Vega	kempleah@example.com	(269)877-2461x8781	Iran	C	No	2014	20
8a356cd3-7932-4f3c-b722-16a32d79a75a	Herring, Valencia and Johnston	Eric Hayes	turnermatthew@example.com	423.560.3696x4147	Japan	D	Y	2011	22
4c95ffde-9d0a-4c8d-82ba-5ae4787787e0	Blanchard Group	Erin Dyer	jeremypatel@example.com	001-973-537-3707x17065	Reunion	C	N	2005	22
db68cbf2-0967-429f-a5fb-82e79adfa564	Deleon-Terry	Christine Johnson	ayalamichael@example.net	650-370-4287x8862	Lithuania	D	Yes	2002	74
1c15a970-7650-4e3b-b1eb-4a5a989b0bb1	Russell-Powers	Amber Henderson	nkent@example.net	+1-445-483-1995x328	Tanzania	A	Y	1991	84
604ebd8f-6426-459f-be74-02f4e8139501	Boyer, Becker and Walker	Jennifer Lee	gillespiedebra@example.net	669-992-3964	Ecuador	D	no	2012	37
780e7f00-0ec7-4147-9f9b-b5eed5a8d9f1	Patterson LLC	Bruce Shannon	margaretsullivan@example.net	219.757.7956	Mali	A	Yes	2008	45
031d9ca7-1df0-428e-b37d-b99f3df58d6f	Miller-Oneal	Benjamin Lopez	huntthomas@example.net	001-430-510-0795x22002	Togo	B	Y	2008	32
bc3a40ab-b664-4fc9-adde-462c4a3dcc8e	Harris-Spencer	Andrea Gallagher	david79@example.net	001-504-363-9771x02514	Spain	B	yes	2013	68
489a12f4-725f-450a-98d3-6a3a9ab11cb9	Palmer Inc	Jeffrey Wells	ulong@example.net	7676086579	Tuvalu	B	Y	2006	68
f5b66cc6-c33a-4452-9fca-41b6538d51da	Case LLC	David Campbell	vhowe@example.com	564-384-0413	Yemen	A	Yes	1996	69
dd542e8f-ca5f-4a49-bb16-943439db5f59	Casey, Francis and Patterson	Brent Cross	johnreynolds@example.net	(913)488-3212x005	Andorra	B	yes	2011	32
9e72b55c-8fd4-4e4c-9446-3738190bd4e0	Moran, Shannon and Smith	Tyler Carter	echristensen@example.com	+1-573-209-3698x9864	Tokelau	B	No	2022	53
fa020747-5be5-47f6-a7da-b51aa6c5a0c6	Lewis, Cross and Lopez	Elizabeth Shelton	joshuafields@example.org	001-359-206-4848x923	Western Sahara	D	No	2018	31
233d01e2-a6cc-4b41-a6fc-f033fe771e21	Poole Inc	Carla Andrews	james35@example.net	866-990-6658x19054	Guatemala	C	Y	2021	74
a065ef12-a1df-4026-9c08-aba9a69f268e	Hill-Anderson	Joel Lopez	dwyatt@example.org	517-801-0347	Tajikistan	A	No	2004	67
58c49dba-c0c5-43ab-a682-511be6cc8773	Garza, Campbell and Clark	Robert Lowe	scottnicholas@example.com	(713)766-1360x408	Guyana	C	no	2006	55
943f0fa0-5b47-4679-af67-628782484af0	Hodge and Sons	Lauren Stevenson	nancy32@example.org	+1-233-432-2320	Pakistan	B	Y	1990	14
c4e8c67a-9696-4f9f-a5ab-dc49db6f0b79	Thompson, Wright and Wang	Heather Nguyen	tammymcdowell@example.net	+1-854-642-2237x15004	Botswana	B	no	2017	100
7b31f90f-99c1-4f62-a1f5-62f45db6d778	Osborne, Boyle and Heath	Becky Mathis	villajose@example.org	(252)251-4085x44982	Egypt	C	No	2004	34
06c67e72-47e5-4b70-ae41-6dab434698b6	Sims, Green and Nunez	Erik Bender	tmendoza@example.com	001-232-280-9958	Iraq	C	No	1996	98
abd77a48-7f9f-4e8f-beef-a355169fe50a	Day-Bentley	Douglas Carter	michael81@example.com	206-555-8172x701	Antarctica (the territory South of 60 deg S)	D	Yes	2006	82
10cafce4-fe93-4023-b740-dc72e18b37f5	Bass-Watts	Eric Parks	sean95@example.com	(486)437-2342x96652	Israel	A	N	1996	5
4d850a08-069d-4d3d-93d9-8ee01d3d857e	Williams-Brandt	Cameron Vargas	vparker@example.net	001-366-723-5336x04876	Marshall Islands	D	N	1994	93
5983aa6e-d2d1-476b-87eb-53437f1e360a	Allen-Griffith	Melinda Frost	dannywilliams@example.com	522-957-7182x931	Cote d'Ivoire	D	Y	2008	42
b8f5ca4b-5ac0-4ab7-815b-da0e7d71c88b	Morse-Long	Laurie Nguyen	osborneryan@example.org	001-420-556-0098x3064	Chad	A	Y	2006	16
444fccb3-2d69-44a6-8314-87d47e298f77	Parsons-Williams	Isaac Dennis	kenneth42@example.com	6584508401	Palau	C	N	2015	85
a1ae5f1c-f6c3-4801-884a-047e1841533d	Lawson-May	Kellie Hoffman	lauramartinez@example.com	451.246.4699	Guinea-Bissau	D	No	2000	64
a17dc3ca-4728-4e74-bf9a-ec54606e428b	Adams-Frey	Mark Sanchez	trivera@example.net	783-678-6505x839	Georgia	C	yes	2006	44
e42b8b94-1e3d-4660-9919-881d16f6e603	Dixon, Rogers and Moss	Jonathan Ayala	jonesjames@example.com	926.865.0661	Palau	B	Yes	1999	88
fbb5e717-7640-4eb8-9425-b0dc3a49dc53	Miller and Sons	Tommy Mooney	ianarellano@example.com	001-409-418-3264	Denmark	B	yes	1995	64
34383105-7f3d-49fc-81fe-41b3fdf84d3e	Miles PLC	Mrs. Dana Cummings	znguyen@example.org	264-478-6830x3635	Cocos (Keeling) Islands	C	Yes	1991	53
8a6ed547-1152-44ad-80af-6c478fb57db8	Nguyen and Sons	Nicole Gillespie	kmatthews@example.org	001-774-971-0517x4063	Trinidad and Tobago	D	no	2001	72
cd897745-a7a8-40c0-b018-df6e5132cd4d	Snyder Ltd	Latoya Williams	gonzalezthomas@example.net	(316)201-7879x9171	Ethiopia	C	Yes	1993	92
dcca5cb8-b682-42f2-8493-75a91e59e3ae	Webster, Wilson and Fuentes	Steven Cunningham	robinsonkenneth@example.com	(369)245-5918x86055	Cameroon	A	yes	2007	49
7482eefc-da18-4e5e-b60a-29b1ef56aebe	Smith Inc	Cheryl Sutton	xsmith@example.com	460-639-7424	Myanmar	D	Y	2015	78
0b8a009e-ab8c-430f-9695-25eb3e8d5051	Morgan, Crawford and Phillips	Robert Rojas	justin99@example.net	895-398-1369	Italy	C	yes	2012	45
0be81d2e-3292-49cd-8062-c782ed5c949d	Patton, Davis and Hall	Timothy Campbell	michael81@example.org	(436)676-7572	Barbados	B	No	2007	79
db483ab6-60cc-44c4-a6f2-1b291b778f3f	Weiss, Russell and Young	Jasmin Collins	emily51@example.org	(835)414-1020	Korea	D	no	2016	83
b0f1b835-3c72-4570-884f-04cb8546a5ae	Stafford LLC	Jose Orr	ogonzalez@example.org	584-470-4007x965	Kazakhstan	D	No	2014	7
d3bcab83-6637-4c4d-9931-6bc5f51b6689	Hamilton-Rodriguez	Carla Fisher	lisamarsh@example.org	(406)704-2559x96467	Svalbard & Jan Mayen Islands	C	yes	1998	73
e4b6f94f-6638-48bf-9a59-98f1e2624c5b	Bush and Sons	Catherine Wilson	henrybrandon@example.com	8453030920	Turks and Caicos Islands	A	N	2016	42
ab5bba2d-bc25-4b90-a102-e61b3baf3b3b	Valenzuela-Green	Robert Weaver	williamjones@example.org	001-593-439-5274x7685	Sweden	A	no	2000	70
e3772c36-4c15-4cbf-b7b4-5175007995b8	Cruz-Stevens	Laura Raymond	uayala@example.org	(618)794-9401	Saint Barthelemy	D	yes	2021	51
e85e4644-b932-45ad-b132-ca253bb07ca1	Downs, Henderson and Smith	Alexis Miller	qrodriguez@example.com	498.784.7456x0170	Finland	C	Y	2005	93
bf9ddef1-0538-479a-9f88-4e44c628f599	Robinson-Smith	John Jacobs	jeremyowen@example.com	+1-488-388-0177x7601	Afghanistan	A	Y	2000	21
b3de036e-a565-495c-bc36-3e8f1762eb52	Lopez Ltd	William Edwards	melissastrickland@example.net	+1-841-715-2220x492	Saint Lucia	A	no	1999	46
04fa8f2b-7446-4736-85fd-e5c198e2ceeb	Bowen and Sons	Laura Hurst	millerjennifer@example.org	904.905.1185x80036	Cote d'Ivoire	A	no	2006	14
d391ab53-0a0d-4650-9654-d30aa38a8531	Ware LLC	Briana Leon DDS	justin94@example.org	6372237247	Russian Federation	B	N	2009	28
de4e6cb9-c3e3-4187-9cb7-85cfd86b73f4	Fisher Inc	Scott Zimmerman	carriehughes@example.net	(615)543-0939	Hungary	B	yes	2010	73
fce9d6f1-bc4f-4171-ab5d-fea54a0a15be	Navarro PLC	Mrs. Ellen Edwards	xhampton@example.com	001-414-776-7957x018	Antigua and Barbuda	C	No	1990	82
68d98594-5a5e-41b0-beb7-443c9006296c	Moody LLC	Cindy Calderon	wramirez@example.net	274-563-5585x8332	Swaziland	C	Yes	1990	60
8d508ef0-94c5-4990-bce0-b7345bcb1da0	Harper, Davila and Hancock	Nicole Poole	owarren@example.org	(651)839-2105x3155	Mauritania	D	N	2010	35
4b1c47e1-ce9e-4420-8d4a-f10bd2164847	Brown, Long and Marshall	Jennifer Miles	lisa86@example.org	577-235-9739x526	United States of America	A	Yes	2008	53
385e8805-330a-45cb-82b4-dabdc3206216	Hernandez, Graham and Singleton	Richard Macdonald	vjordan@example.com	(522)591-8644	Svalbard & Jan Mayen Islands	C	No	2018	35
82586eff-bf41-4186-a9bf-946e9125ba0a	Owens, Clark and Weber	Jennifer Martinez	bradleysusan@example.net	5466540828	Myanmar	B	Y	2019	44
353b84a2-487b-4b1a-aad6-93b3ff621b18	Williams LLC	Debra Jordan	ddunn@example.net	001-831-442-7265x7490	Slovakia (Slovak Republic)	B	no	1992	57
6f57979e-5e27-472b-8d5e-c7b23926b734	Jordan-Bradford	Julie Williams	valerie06@example.com	8627096012	Chile	B	no	1994	6
edb31ab7-f811-4d8b-943f-89018403ee7f	Clayton-Foster	Glenn Cortez	qstone@example.org	376-935-1803	Portugal	A	No	2004	41
396ffaac-4a14-41be-a41f-68ca09f119b6	Rivera, Gonzalez and Acosta	Victoria Hinton	fnunez@example.org	(224)273-7469	Pitcairn Islands	C	Y	2021	9
930af2ff-259e-4607-8fd3-695605c01736	Dunn-Hill	Amy Moore	matthewlee@example.com	304.286.4538	Italy	B	Yes	1991	16
c74e98de-1bbd-476a-8aac-4683184ab8d4	Watkins, Odonnell and Myers	Stephanie Mayer	laurenbeck@example.net	572.231.3245x5299	Jersey	D	Yes	2020	57
3688a752-7d51-463f-b75a-bb7eb3da6edd	Howell-Rivera	Matthew Hoffman	marilyn56@example.org	873-373-2759	Nigeria	B	yes	2014	73
7aea3d94-1348-4ae1-9d15-50c83522e3b8	Chandler LLC	Michael Anderson	jillbarber@example.org	(299)521-1099	Morocco	C	no	2018	7
e32f395e-85fb-46fe-a61d-dff40d902e42	Rodriguez, Smith and Fernandez	Daniel Anderson	brian51@example.com	705-343-6703	Cocos (Keeling) Islands	C	Y	2009	38
ce81cf36-d92f-4c36-82cf-7a85dd0c4aa5	Trevino-Sweeney	Alexis Davis	cabreratravis@example.org	(749)653-9394	Saint Vincent and the Grenadines	C	no	2013	66
e6dfdca7-c0ef-456f-b337-c29e9b3b64ae	Lee-Suarez	Sandra Duncan	stacey70@example.net	+1-231-431-1008	Uganda	A	Y	1993	6
6780753b-8daf-450d-825b-3d898a47d9d3	Smith Ltd	Austin Ballard	michaelbishop@example.org	791-877-2345x8303	Guatemala	C	yes	2006	80
a8490a40-b61d-4f75-be09-d6d410f99811	Matthews, Farmer and Johnson	Jane Stanley	michael56@example.net	(519)223-7263	Montenegro	B	Y	2009	18
cb5a5012-d9ac-4c98-b8c3-f1b4f3065ecc	Sullivan, Jackson and Murphy	Stacy Edwards	molly82@example.com	972.948.5370	Botswana	D	no	1990	27
a537a926-d68b-4079-a006-9f29a14837c9	Lucas and Sons	Laura Gonzalez	nicole95@example.org	2092515694	Malawi	D	No	2018	94
80d8c9af-6a29-4030-bbf0-1441be2cb027	Vargas-Douglas	Latasha Gonzalez	glennkiara@example.net	(570)832-7206	Lao People's Democratic Republic	C	No	1993	78
40aba60e-85a6-4c61-bd23-19aa5d52bbd8	Welch, Brady and Collins	Jeremy Ayala	bbarr@example.net	+1-392-969-7723x78541	Swaziland	C	N	2023	23
a1b250a7-a378-4e73-9ea3-409b82ac9891	Gibson-Fisher	Jeremy Garza	wfisher@example.org	+1-594-676-7256x21214	Norway	D	no	2010	67
912bbc86-deb1-463d-82e5-c628707783ff	Rubio PLC	Adrian Green	xedwards@example.net	(667)244-8251x1891	French Guiana	C	yes	1990	16
7fb528cc-8c8c-426b-b966-b910cd100568	Richards Inc	Jacob Harding	nthomas@example.net	(958)382-6808x462	Cote d'Ivoire	A	N	2023	82
c8564e00-fb74-4321-b897-96911e293572	Coleman, Williams and Klein	Katie Galvan	campbellray@example.org	957-559-9222x18180	Luxembourg	A	no	2019	35
2a6a887d-062b-4e81-a282-610565e688e4	Sanchez-Underwood	Jennifer Mccann	collinsjack@example.com	599-760-0614x0690	Georgia	C	N	2023	10
df5db530-58bd-42c8-8e0e-8574e8371ce9	Howell, Maxwell and Rojas	Alex Burke	rbrown@example.org	+1-464-302-3968x782	Faroe Islands	D	yes	2006	27
b789b7f9-8369-471e-a2dc-911d014cce02	Baker-Adams	Michael Bray	randall16@example.org	547-674-2765	Christmas Island	B	yes	2006	71
4603c2e9-f55c-4cd9-81f0-40d07f83c875	Sullivan, Marshall and Murphy	Stephen White	jeremy11@example.com	722.294.9186x270	Marshall Islands	B	No	1991	5
b8bffb82-1b68-41b1-ba78-b340b1f662d0	Knight, Beasley and Rogers	Gary Liu	yvargas@example.net	+1-761-724-1195x2689	New Caledonia	C	No	2014	95
dd7c5977-3a77-49ac-96eb-22bbadbd7e37	Brown, Smith and Johnson	Kristen Williams	pmartinez@example.org	(578)712-9815	Cambodia	A	No	2005	61
6ef3bb95-cf68-4532-80b7-502986557f79	Zamora-Mckee	Mrs. Terri Dickson	catherine78@example.com	(877)929-2525x1386	Lebanon	C	No	2018	78
868672a1-bb6a-4f8f-b04d-af46ae3933e1	Sims-Cummings	Tyler Castillo	villegasjohn@example.org	303.789.2422x1957	El Salvador	A	no	2005	50
6abe1333-ed53-47ce-a569-60d276fcf4a7	Bishop-Hill	Daniel Hunter	patricia58@example.net	456.569.1790	Honduras	C	no	2020	24
c39c141f-76a4-4449-aae1-ce14c7f245da	Kelly, Fisher and Williams	April Johnson	emily94@example.net	419-857-6609x573	Palestinian Territory	B	yes	2009	6
2b92a26b-e41c-4775-a26d-ff7584999167	Carter, Knight and Thomas	Gregory Monroe	thompsonmichael@example.org	+1-818-393-8580x28460	Costa Rica	C	yes	2013	12
5bde3cfc-8edf-495d-aa0c-2a0a04fae90d	Hunt Group	Melissa Thomas	bruce74@example.net	(201)903-9854x12177	Burkina Faso	C	Yes	1995	70
5f65b744-8f03-42cb-b601-3c86d9454785	Young, Ramirez and Foster	Victoria Khan	operez@example.com	+1-730-684-7838x8137	Guinea-Bissau	C	Yes	1996	26
dcec4f98-6b26-4134-9aed-0c52f64acf2a	Gomez, Anthony and Thomas	Rhonda Arnold	kelly78@example.org	835.227.9332x12044	Iran	A	yes	2002	75
aafad869-fe64-47bd-8599-62c05426787d	Haney, Williams and Arellano	Amy Curtis	jameswatts@example.org	540-364-5997x061	Nepal	D	N	2010	98
40c03699-0bc1-4242-b19f-b45558379e93	Shepard, Hess and Torres	Amanda Gonzalez	umcgee@example.com	+1-691-542-2820x342	Hong Kong	D	Y	1992	35
9e30b841-11c6-4899-b544-ead874fe10ac	Branch, Simmons and Underwood	Todd Frederick	hamptonrobert@example.net	720-270-8417	Saint Lucia	C	Yes	1990	93
be4627f3-5789-410e-be3d-2458b342f45a	Sanchez-Diaz	Lauren Powell	ejordan@example.org	(415)448-6859	Bolivia	D	Yes	2017	16
162a1108-150c-4e7e-a65e-53b116ff9ab2	Baker, Davis and Nguyen	Crystal Gray	lynn33@example.org	572-595-7662	Christmas Island	A	Y	1998	61
55e3250a-95f6-4bb5-950c-f2931a85b8cf	Hoover-Murphy	Thomas Clark	amy98@example.net	(338)983-5468x5019	Turks and Caicos Islands	C	yes	2008	25
aefcdf91-b7e4-44e1-b94d-da7411802608	Carlson PLC	Angela Stanley	thomascharlene@example.net	422.519.0763	Niger	B	yes	2009	6
13e552f2-6ee4-44cf-a372-78f5c2c5193f	Hill-Zavala	Casey Pena	jennifer90@example.net	(977)790-1934x40732	Nepal	C	N	2019	36
8be4c696-ac02-4413-b8dc-c0ed014f3ca2	Griffin Group	Philip Hill	ryan12@example.com	(509)931-8192	Albania	A	no	2022	79
59e33a26-1950-485d-85a3-10a45f8c931b	Patterson, Villegas and Smith	Tammy Mcdonald	vmcintyre@example.com	+1-659-873-4709x810	Kenya	C	No	2016	63
5693e489-0047-41f3-bf57-a5a193f5b182	Wilson-Roy	Alexander Brown	juliadavis@example.org	912.596.0172	Senegal	D	N	1996	71
3fd3a283-9f81-418f-95a6-45557ffc142f	Hill-Travis	Lori Gray	joshua05@example.org	+1-711-335-6655x58661	Luxembourg	B	N	1994	86
c4a20a26-de55-4380-811c-f69b848622f2	Ortiz-Huff	Christopher King	jboyd@example.com	(365)927-3484	Russian Federation	A	N	2009	24
434e73d0-65a6-408d-af3e-9943031d48ec	Shelton, Moore and Cordova	Kyle Bennett	mcmillanpatricia@example.net	(781)426-1784	Central African Republic	B	N	2022	9
f129d88d-0be9-4bb0-a99c-1dc55b206f0b	Ward, Norris and Martin	Mr. Christopher Stone	xcampos@example.net	+1-608-237-4886x751	Anguilla	A	no	2023	41
79a0be0f-525f-4925-9599-767a81138c0f	Anderson Ltd	Molly Dorsey	kimberly42@example.net	+1-794-315-3999x63438	Cook Islands	B	N	2017	44
22544676-36af-4171-b134-56ce7b7d932b	White-Woods	Clifford Collins	jodismith@example.net	5674475700	Macao	C	Y	1999	39
989fc05f-6a6b-48d2-9ea4-cf9decfc929e	Sanchez, Wright and Elliott	Connie Raymond	williamjohnson@example.net	(313)629-1339	Mauritius	B	Y	2006	77
454618dd-3a09-4cb7-8df2-eeb8576b4118	Booker Ltd	Brianna Crawford	mwilliams@example.com	+1-659-252-4856	Lesotho	B	No	2016	37
3efcd9bf-991a-4a59-a21a-21936c75a4bd	Parker LLC	Meredith Evans	rfreeman@example.net	+1-232-885-2195	Ghana	A	yes	1998	9
6cac326b-ea31-4383-8aed-6dfa3ac30d37	Salazar, Blair and Hall	Jason Mathews	cruzsteven@example.org	481-382-8645	Cote d'Ivoire	B	yes	1999	94
11b888c8-3e3c-4310-9bb4-6d6dc1316e7a	Walsh, Roberson and Cook	Steven James	ashleyhayes@example.org	(982)244-6823x3980	Tonga	A	N	2008	20
d4d43bf7-9147-46ae-9652-f4af021e9689	Garcia Inc	David Long	zherring@example.com	514.434.0806	Georgia	B	Yes	2015	62
9ea84e0f-2dd7-4898-84f0-33492d79f79d	Jones-Gray	Victor Crawford	karen87@example.net	948-774-0379	India	D	Yes	2009	87
c8a82ed6-2f61-4a4d-b6f0-061e957b9a77	Smith-Armstrong	Christy Sullivan	timothysmith@example.com	001-429-970-7434x032	Palestinian Territory	D	N	2013	65
f0a26d47-3515-4475-bb2e-9292f6eb890b	Thompson-Valdez	Debra Johnson	uknox@example.com	+1-389-493-0852x7549	Central African Republic	A	N	2011	64
a7ab3b53-e269-4143-a7d8-cfa04d955a3f	Parker, Harmon and Reeves	Michael Rojas	qcastro@example.net	4823322852	Cook Islands	A	Y	2004	19
99007028-299d-4aee-aded-c148d989b411	Beasley, Sharp and Smith	Marc Gutierrez	michellebrown@example.org	+1-618-703-1648	Marshall Islands	B	No	1992	41
ee55320b-bfc3-488f-a6d9-16674f19bfa5	Roberts-Lynn	Jeremy Davis	bjones@example.net	217-339-0205x260	Guatemala	C	N	2015	24
9e9e30a5-0855-4c37-ad21-d1419d7aab93	Bennett, Francis and Roberts	James Hall	wagneralex@example.com	524.712.5141	Norway	D	no	2015	31
3e8d37aa-e437-4a67-a58e-9f6f9cad15d6	Kerr Group	Steven Sanchez	maureenjohnson@example.com	470-832-9023x689	Argentina	D	No	2021	97
3730f236-6dbe-4505-9e84-77f2180f7777	Anderson, Shaffer and Proctor	Anna Garcia	sarah20@example.net	866-271-1191x194	Saudi Arabia	A	yes	2000	72
34e8283d-f4d4-4ce2-bfd9-8708a64a7c22	Anderson and Sons	Rebecca Wilson	jesus12@example.net	560-918-8270x61937	Saudi Arabia	A	N	2003	82
45625739-4e20-4cd5-81ac-dd01baff9b2c	Turner-Reyes	Howard Mann	lauragallegos@example.com	826.422.6355	Albania	A	No	1995	17
026e1e7d-b5cc-49db-903a-ab14c1c606c0	Harris Group	Jennifer Roberson	amber88@example.com	(770)754-2084	Malaysia	C	Yes	2018	23
8cd69130-d4ea-45b7-9019-ffbb812ff5aa	Lewis, Ortiz and Lucas	Henry Peck	johnjones@example.net	(303)233-2791x772	Gibraltar	D	No	1996	68
228267a2-5889-4d4a-bb7d-c428273c23a8	Pratt, Potts and Peterson	Kathy Williams	melissa59@example.net	(608)689-3974x0785	Martinique	D	no	2018	66
348744fb-b419-4be4-9a16-9e684df2bc7d	Alvarez-Proctor	Lauren Sanders	perryjulian@example.org	(857)796-2117x9966	Samoa	A	yes	2019	45
4b300f51-8448-4f64-8c37-f11108a71cea	Alvarez Group	Douglas Rodriguez	whitneyfreeman@example.net	(571)318-2323	Cote d'Ivoire	B	yes	2018	18
10949674-0a38-4188-a5ea-9abd3c296ffa	White-Robertson	Lori Brown	fernandobaker@example.net	(359)769-8572	Gabon	D	Y	2021	85
cdd6f1ad-c55a-40fa-9a21-6aa5dcca2a3b	Rodriguez, Guerra and Roberts	Christopher Norman	chandlertaylor@example.com	+1-460-583-1153x89088	Belize	D	yes	2018	26
0fb302b4-cf1f-4d76-8c8c-1e83d369a28c	Gomez, Villanueva and Gordon	Sean Burke	wgeorge@example.net	+1-800-822-6677x049	Norway	D	Yes	2012	56
d13fdf62-53b7-4440-bce3-16f6ba535475	Norman Ltd	Heather Hodge	awhite@example.org	445-215-0805	New Zealand	D	Yes	2003	38
1389e5b8-9604-4671-bec6-eb0477274db6	Jones-Campbell	Robert Henderson	jonathanallen@example.com	(520)629-6001	Botswana	C	Yes	2015	79
bab14054-895a-4aa4-91da-cb1d1927876f	Wallace, Austin and Cook	Michele Morrow	brownbrittany@example.org	533-530-7826x055	Algeria	D	no	2002	83
888514f7-66cd-49c4-99af-156f0fb3a0f1	Reed, Lucas and Duran	Sara Myers	pkelley@example.com	+1-315-757-6822x900	Cuba	D	No	2003	45
7e327960-0b89-422a-88b4-6d4efb8eab81	Baker, Phelps and Sheppard	Mallory Buckley	cgonzales@example.com	767-772-7586x23379	United Kingdom	B	No	2008	36
5f573be3-662f-46c5-88ac-49a457d19099	Arias, Medina and Swanson	Nathan Watkins	bradley00@example.com	(628)580-7711	American Samoa	A	N	2005	88
07e30e09-7547-472f-bb00-319c97a04ffe	Nichols-Walker	John Padilla	tsmith@example.com	8767319377	Luxembourg	A	No	1996	95
b404ab84-d37d-4164-99d0-40a2e172a506	Hill, Carroll and Waller	Jeremy Jordan	daniel11@example.org	387.740.4487x1417	Cayman Islands	C	Y	2008	43
2664f84f-fd9f-4d9d-8e16-16b6d1bd52df	Moody-Jackson	Theodore Barajas	melissa69@example.net	(501)507-4008	United States Virgin Islands	A	N	2018	81
c71d26cf-e88b-42e5-a255-301da0ebdffe	Watts Ltd	Jasmin Wolf	griffithkathleen@example.net	(902)615-5121x82584	Sweden	A	N	2023	97
1af2d074-4b95-4a77-9279-1dc87c70f12b	Baker, Edwards and Williams	Erin Robinson	gregg24@example.com	001-686-809-1154	Saint Barthelemy	C	yes	2001	96
e0636227-e660-42f3-b6f7-5c813be9f557	Wright-Sanford	Jill Cook	xmartinez@example.org	+1-925-851-7415x186	Rwanda	C	N	1994	74
3374c169-83b0-4370-8554-724179a67aa3	Rivera-Petersen	Julia Friedman	lmartinez@example.org	(473)792-1752	Sudan	C	N	2002	50
9e8faf3d-44ef-46a9-8aae-d5dff127c88f	Nicholson Inc	Kevin Rivera	silvahannah@example.net	001-853-521-2014x67608	Saint Pierre and Miquelon	C	No	2012	31
c730528a-cd12-4aa5-b882-64e3449b88dc	Roy-Fitzpatrick	Michele Perry MD	jamessmith@example.net	001-703-615-6153	Myanmar	D	Yes	2022	21
03e39f24-e687-49bc-95f6-fc9caaa0f7ee	Floyd LLC	James Solis	danny86@example.net	+1-740-380-4364x81052	New Caledonia	B	No	1995	52
71d92834-3575-4f2b-8bd8-0adb83e25a65	Rodriguez, Anderson and Little	John Doyle	qking@example.com	365.821.9675x77958	Puerto Rico	D	yes	1990	92
14141de8-d787-4a4d-b905-ad711bad91dd	Jimenez-Harrison	Amanda Richards	jeffreybecker@example.org	+1-770-763-0525x2909	Thailand	D	N	1999	84
d6ece61b-744b-4453-aabe-e0ee3c87b047	Washington and Sons	Amy Holmes	ufisher@example.net	001-664-943-3737x54138	United States Virgin Islands	D	no	1993	84
47be54a4-cd80-4e22-b3d7-6f1ba59fd5aa	Scott-Little	Vincent Cortez	toddking@example.org	814.770.5160x97394	Jersey	C	N	1995	30
e083e3dc-7ed7-42c3-b170-d06611bec0d1	Wright-Turner	Theresa Holmes	richardraymond@example.net	885.723.2774	Kiribati	D	Y	2011	94
b50e2f62-1c18-4cef-aab3-0952e470a41a	Williams Group	Kimberly Woodard	rachel03@example.org	001-566-797-5259x15006	Solomon Islands	A	Yes	1990	72
ba26b46e-9f1d-4701-b8e4-cf8ea65b9955	Gallagher-White	Chad Moses	thomas79@example.org	001-677-364-8687x9710	Cape Verde	A	no	2016	12
9fb4eee6-a364-4615-8796-1a4b4689db9c	Rice, Bowen and Young	Hannah Mullins	georgejones@example.net	492-404-8122	Swaziland	C	no	2003	20
