employee_id,full_name,email,phone,hire_date,role,shift,salary,is_active,supervisor
4bec0d3d-8c6f-49d0-bdd0-010b77b4232c,Nicholas Davenport,woodkimberly@example.com,899.282.9079x130,2020-10-08,Support Staff,Evening,109282.77,0,Mallory Zhang
c8d3a6f0-a39e-4d70-a726-7b164a6f6581,Miguel Smith,uhuff@example.net,+1-739-543-7332x8791,2015-06-15,Delivery Driver,Morning,46969.27,True,Alex Lee
76111c8c-8cd0-47f8-8d95-e26594930356,Steven Barry,suarezjohn@example.net,+1-910-381-6741x906,2016-04-04,Support Staff,Night,98633.53,False,Omar Hampton
4990fe4d-003b-474b-99e8-465e8cf74fea,Mary Solis,diana07@example.org,+1-288-889-0430x4255,2018-07-26,Warehouse Manager,Morning,45083.75,1,David Fischer
4325c9bd-abb1-4d61-bb4e-d642376bc21a,Taylor Glover,johnchan@example.com,3333250604,2022-11-13,Delivery Driver,Evening,87143.69,True,Natasha Edwards
7b377d9a-f7d2-405d-be54-6100712db41b,Timothy King,gibsoncatherine@example.net,+1-719-867-8804x3907,2022-02-08,Data Entry,Night,92255.35,0,William Lamb
8dfed530-e703-4479-8063-3c80c3a23a8a,Catherine Wright,dixonbrett@example.org,001-701-769-6239x1079,2022-03-15,Warehouse Manager,Night,109504.71,true,Benjamin Walls
84a7433d-eaf4-4d6e-afbc-39931bc8a177,Scott Briggs,johnsongabriella@example.org,001-227-497-4313x836,2019-03-18,Support Staff,Evening,77696.59,false,Michael Ross
d77ae186-a107-4a05-b99f-0d986c0e1621,Maria Hickman,lbautista@example.com,(216)349-1050x088,2018-03-10,Delivery Driver,Morning,71895.59,True,Amy Brown
2ce3d8fd-6092-46c7-a9ed-448e9c9331e0,Jennifer Briggs,traceyallen@example.net,6118576925,2016-02-28,Support Staff,Evening,62136.45,false,Laura Pacheco
fff19ecd-2d19-4949-a07e-61f022795f40,John Smith,garrettjared@example.net,+1-821-272-2449x921,2015-05-16,Warehouse Manager,Morning,97591.9,False,Savannah Bailey
7b95fe6d-b22c-475c-90fa-056b812654cb,Sarah Callahan,isaiahdodson@example.com,(255)599-2260x681,2018-07-12,Support Staff,Morning,75434.04,1,Adrian Palmer
d829b4a1-9109-499e-9ef9-2f72e9f96cde,Karina Maddox,richardsonallison@example.net,+1-624-895-9891x609,2021-08-23,Support Staff,Evening,102463.41,false,Susan Camacho
1b829a22-99a7-40ab-88b4-1bae2731d676,Dana Fisher,stevenleonard@example.org,985.915.7041x39812,2025-02-15,Inventory Analyst,Morning,67970.46,True,David Collins
fd3d5731-6f6c-4b16-87a8-7ecbf3bbf047,Michael Peters,wagnerbruce@example.com,+1-326-306-6518x38118,2020-04-23,Support Staff,Evening,41363.4,1,Brian Solomon
353465f1-ff16-4f72-85d9-1df2d3508748,James Maldonado,ggeorge@example.org,459-374-8574x1297,2016-05-11,Delivery Driver,Morning,107995.81,false,Sherri Lyons
179c87e3-c371-4efe-ad5f-d3e63372df28,Tammy Benitez,crystalsanford@example.net,+1-413-302-1860,2021-11-28,Delivery Driver,Evening,41241.52,False,Christopher Middleton
ec4c20b3-9eab-4ae9-97d5-0e6d1cae16eb,Stacey Franklin,daniel74@example.org,667-423-3855,2018-06-08,Warehouse Manager,Night,45417.63,false,Andrew Thomas
603410c2-3940-459b-9bce-411d09bff233,Edwin Hill,carolrodriguez@example.net,204-402-2237x5695,2018-07-28,Delivery Driver,Morning,115041.12,true,Sabrina Turner
3526a0de-0f0f-45da-9e48-886b80a57ecf,Timothy Carter,matthewperkins@example.com,(308)932-8083x0088,2024-09-30,Data Entry,Night,108439.98,True,James Nelson
8a672353-6e72-449d-a239-28c09a0e7bbe,Brittany Kramer,richard35@example.net,812.501.9373,2016-12-28,Warehouse Manager,Evening,72837.39,0,Christina Scott
e47a60b2-c92b-4eca-ab91-0b2f90606dac,Stephen Hays,apowell@example.net,+1-532-710-1807,2020-08-13,Delivery Driver,Evening,111060.2,False,Carlos Huff
19310e4f-5c42-499f-b571-32879fe9d901,Michael Reyes,gdavis@example.org,903.263.7121,2023-10-14,Inventory Analyst,Evening,100030.12,false,Bridget Johnson
995c97df-09b2-4b48-9ac2-4b0c4ce3d8bc,Kaitlyn Jones,mhayes@example.net,(826)713-9163x54764,2020-12-31,Support Staff,Night,116399.3,true,Danielle Santos
1d28cf6d-bd4e-4d2c-bb4b-23ce2ffed1bb,Bradley Daniels,durhamdavid@example.com,001-780-578-7240x9899,2021-12-14,Warehouse Manager,Evening,115256.66,false,Amanda Guerrero
461bdaef-57ac-4bf3-9cfd-4b831cc939b4,Kevin Charles,fgardner@example.net,+1-716-454-1860x486,2019-02-28,Data Entry,Morning,101234.66,False,Nicolas Blackwell
5873ba20-f5a5-4fa4-9280-296aff36dff5,Jared Hernandez,rebecca94@example.net,468.425.9579,2017-07-02,Delivery Driver,Evening,74284.42,True,Johnathan Wagner
d4c94ae3-2430-4573-94a6-9ff3c3db02c0,David Johnson,joel07@example.net,+1-575-993-9048x0091,2025-04-30,Inventory Analyst,Night,104915.59,true,Sean Fields
d12af6c5-c917-4033-ba16-6c398c05baee,Gary Massey,kyle84@example.com,+1-330-353-2967,2023-10-15,Inventory Analyst,Evening,75464.83,true,Michele Manning
04dac439-dc3e-444e-9740-d6477d3d5c6d,Juan Hodges,amandabright@example.com,001-801-252-7522x06944,2023-05-07,Data Entry,Morning,100580.61,True,Vanessa Leblanc
eb45ff28-1c4d-4a6c-bebe-ae075a78acb8,Cindy Johnson,michaelpatrick@example.com,313.529.5422,2019-01-17,Data Entry,Evening,44317.65,true,Holly Kane
32b86ca2-fd16-4b6b-a92d-8bd8c9b0b121,Kayla Scott,christianhawkins@example.com,(725)707-2731x8540,2021-12-01,Support Staff,Evening,68176.13,1,Kenneth Williams
b04f01f1-61ed-4ae0-ac2f-da99b55429e5,Adam Mccoy,xtran@example.com,(672)950-9910x198,2022-05-02,Delivery Driver,Morning,57290.83,0,Thomas Sanchez
4341eba0-bbfd-4cf0-bd35-d74201a44ba1,Bradley Coleman,valenzuelajames@example.com,6733149517,2025-01-25,Inventory Analyst,Morning,56380.07,1,Eduardo Wheeler
c3ebee3c-1fe7-488d-a460-b8cd3476ea09,James Wilson,stanleymegan@example.net,826.779.0730x4829,2022-01-29,Support Staff,Morning,84299.44,False,Michael Miller
2eeb3747-569d-42b6-8595-36f790b82350,Nicole Hogan,uwallace@example.org,001-751-743-7294x058,2023-11-05,Warehouse Manager,Morning,73990.5,False,Stephen Cole
145e9ad1-0fb4-4996-8477-d16786625c9c,Penny Schultz,kblack@example.org,348-442-8878x8978,2019-02-01,Warehouse Manager,Night,92742.66,0,Amy Garcia
81c07ca9-8f3d-49ac-91a8-f1db92f38c17,Morgan Goodwin,gabbott@example.org,630-615-4101,2016-09-01,Delivery Driver,Morning,59698.5,true,Elizabeth Stone
d78966ac-3865-41f6-8846-ca4d28fdff4c,Jonathan Campbell,urichards@example.net,+1-524-532-5910x737,2017-05-11,Warehouse Manager,Morning,69851.36,0,Charles Edwards
feae23a9-8773-47f8-afd3-16dc29abe29e,Erik Ramirez,jonathanrodriguez@example.net,+1-593-922-7531x233,2023-10-30,Data Entry,Night,90417.68,False,Jeffrey Nunez
361b0b69-e82e-4ded-b85b-b652855bbc6c,William Wright,powersdonald@example.com,001-346-261-5390,2023-06-07,Inventory Analyst,Morning,52276.12,false,Trevor Edwards
cc4e2f0c-f0ec-4bd6-a87b-114a8ffa6d93,Tammy Sullivan,beckrobin@example.net,867-763-3801,2018-08-13,Support Staff,Evening,77676.31,false,Ashley Williams
e31f5f25-a3b5-44d7-9752-ca4bee8e6332,Jennifer Trujillo,evega@example.org,+1-577-907-9205,2020-07-07,Support Staff,Morning,51391.39,1,Angel Johnston
dacef037-df95-4ca8-aff9-6e1535d0ede1,Cathy Benson,phanson@example.org,+1-443-414-8437x278,2022-06-30,Support Staff,Night,79525.78,True,Taylor Kelly
1cb9106d-7bcb-436d-91a2-4e99c72f9d54,Christopher Little,klinekatherine@example.org,667-738-6893,2024-04-18,Delivery Driver,Morning,78477.18,True,Matthew Ryan
eef54a3a-6e71-4997-a805-5b6ae6f547fb,Raymond Dean,andersonrobert@example.com,331.308.0401x0678,2022-10-06,Support Staff,Night,87036.58,True,Loretta Martinez
04a2eb89-d518-4c03-b778-67490e492565,Cory Morgan,jessica66@example.net,713.341.5470x4778,2018-11-18,Support Staff,Evening,67315.07,true,Corey Montoya
167b9922-2788-4401-b53b-2e1a5779a0bc,Alexa Love,gfields@example.net,+1-949-865-2659x204,2020-05-11,Support Staff,Night,100333.31,True,Mr. Benjamin Payne MD
b07c4ad1-280b-47fa-8b76-183bd3b271fa,Miss Jennifer Carter,craigmitchell@example.org,6047122274,2018-10-05,Warehouse Manager,Night,54722.66,true,Jeremy Haley
ab2bd441-1b6b-474b-a698-15b9279c86b0,Richard Rivas,stonecindy@example.com,711-847-5400x7858,2023-10-25,Inventory Analyst,Morning,116838.29,False,Angel Lewis
2f5141c9-f75f-454c-bd68-cdff256da486,Allison Jones,gmartinez@example.org,001-776-494-0776x683,2023-07-07,Warehouse Manager,Evening,85472.45,True,Megan Figueroa
e36cc244-f339-412e-87e4-61c99a619370,Paul Brewer,erinjohnson@example.org,485-654-5829,2025-01-09,Data Entry,Evening,44858.93,False,Kelsey Smith
28fa337f-9171-444e-8b63-647048160b9c,Deborah Mitchell,dcobb@example.net,4127039304,2021-10-26,Warehouse Manager,Evening,81497.4,False,Nancy Page
5e73e783-8b28-42bf-a32d-83119d1f1085,Robin Rice,hartmantyler@example.net,6848864720,2015-11-21,Delivery Driver,Morning,88920.96,0,Charles Clark
652b4e59-0a5a-4d6e-8a27-3d7d61a812be,Derrick Murray,megan74@example.org,(540)565-7026,2025-04-19,Warehouse Manager,Morning,80336.55,1,Mark Williams
d635e02e-20fb-4c71-9c8b-0eea82ac007f,Danielle Wade,zbarnes@example.com,844-361-4661x900,2018-01-03,Delivery Driver,Evening,93306.97,False,Jamie Fitzgerald
14c6bb49-c619-4e90-bff1-4d99ffe1b0da,Melissa Dean,mejiamadison@example.org,001-210-972-1175x620,2023-02-11,Support Staff,Morning,96404.93,1,Cynthia Brewer
9f4e2322-b03a-410b-ad3c-91cac22fdaf8,Angelica Jackson MD,williamwilkerson@example.org,+1-202-771-8002x879,2021-05-01,Inventory Analyst,Morning,46104.27,0,Don Hooper
42df0f90-3da0-45f4-b1bd-1cb4386f64ed,James Finley,williamsullivan@example.net,852-449-0854,2022-06-10,Warehouse Manager,Evening,78589.73,1,Rebecca Massey
002da646-4f2b-4847-8f8d-735641b621e9,Ashley Singleton,theresamiranda@example.net,001-951-301-0479x192,2019-02-22,Inventory Analyst,Morning,76553.97,1,Carl Flores
5154d3f4-aa71-49bf-8abb-64cba92d3cdc,Desiree Hill,bennettandre@example.net,001-664-811-3305,2020-08-05,Inventory Analyst,Morning,80565.47,False,Garrett Roberts
03d02d6b-077a-443c-a944-362dc0f71f46,Ariana Banks,jakegardner@example.com,434-894-4994x63678,2018-11-16,Inventory Analyst,Evening,96018.47,false,Anthony Edwards
fdd1e28b-eeda-428e-95ca-1a8478398d24,Joshua Ingram,debbielozano@example.org,(873)263-2824x921,2022-06-05,Data Entry,Evening,69678.75,0,Jason Pittman
5394f1f6-877e-4748-925a-cc7dc9c76439,Brian Huerta MD,parkerlisa@example.org,(809)952-4621,2022-01-03,Support Staff,Evening,91266.83,1,James Landry
a60303f0-6a62-42fa-93b0-487a5fe80e73,Dominic Bell,turnerashley@example.com,001-900-290-2508x4502,2015-06-13,Warehouse Manager,Morning,68837.65,0,Emily Fox
582a9b26-fca3-4171-ac6e-777b8a3dbec3,Sonia Mcguire,richardburch@example.net,327.811.8761x991,2021-10-09,Data Entry,Morning,115102.4,true,David Sparks
271d2eae-5bbf-4a19-bec2-28bde73e3d82,John Fitzgerald,fwhite@example.com,001-825-401-7654,2016-07-02,Delivery Driver,Evening,46100.98,true,Cristian Cowan
f42bc950-f79d-4183-9c9f-f17f2d10d2a6,Jennifer Snyder MD,diana62@example.com,6186289511,2016-01-25,Warehouse Manager,Evening,111664.38,True,Brian Gomez
73b91346-e6e9-4966-b69e-1b0a479719e5,Jennifer Moore,bellaaron@example.net,(944)827-1182,2020-08-22,Delivery Driver,Night,45829.86,0,Charles Mullins
17c66144-c5c5-4548-b59f-8ee154e3707a,Jason Copeland,silvajulia@example.org,+1-589-978-1736x81793,2018-01-19,Inventory Analyst,Evening,109822.7,True,Alan Lin
492792c2-030f-4cb0-8c27-5b1b9b0fa3a9,Michael Henderson,andrew83@example.net,714-577-7588x52708,2022-07-04,Delivery Driver,Morning,91567.41,1,Julia Henry
0db69a92-95b2-450c-9004-4ae52915a0cc,Patrick Guerrero,ssandoval@example.org,709-434-3449x5824,2022-09-09,Warehouse Manager,Night,112324.79,True,Andrew Baker
daf366ec-8cd5-49c8-8362-49ac74cac784,Amber Davies,dylancombs@example.org,7686263090,2020-01-29,Warehouse Manager,Evening,84475.82,True,Mrs. Jeanette Clark DVM
31d5aa59-1198-461a-b9c9-72f3395772a8,Melissa Schmitt,carpenterheather@example.com,801.228.8476x81516,2016-06-18,Data Entry,Night,118060.12,1,Mark Padilla
9cc365d0-12e3-4aa0-aa13-46a4c04c3559,Cynthia Johnston,jason61@example.net,724-523-5949,2017-10-21,Support Staff,Evening,107318.39,True,Brandi Jones
30909455-8c24-443e-bed2-e3c0287039e8,Regina Brown,edwardjackson@example.org,+1-876-984-0121x34109,2017-11-05,Data Entry,Evening,116316.97,True,Teresa Phillips
2e6398c4-866a-476e-a6f9-b4a6ae84ec66,Laura Hess,nicoleriley@example.com,(898)945-4193x36431,2016-11-17,Support Staff,Morning,53236.45,True,Kevin Jones
0315b4a9-ce20-4fc8-ad6f-19021eb64961,Daniel Manning,mooremelissa@example.net,+1-947-270-7568,2018-11-09,Warehouse Manager,Morning,73946.9,False,Cindy Horn
dc7e4c81-f4bb-425f-97f3-748056d2eacd,April Le,willischristopher@example.net,001-858-966-8110x15920,2018-12-16,Delivery Driver,Morning,86659.18,False,Taylor Taylor
66bce1c1-5dfa-4205-80a7-a7cae1ed6521,Randy Patterson,fcollins@example.com,3463669809,2015-06-13,Data Entry,Morning,41884.17,False,Jacob Mills
093f1f09-231c-4cec-9c2f-8d00b7f3d4de,Christopher Case,gabrielfrazier@example.org,(368)820-3112x7399,2024-03-29,Inventory Analyst,Morning,60608.42,False,Brett Parker
8abd46f7-228b-4f6f-9c4f-302efc09b4c5,Carlos Booker,uanderson@example.net,637.301.3637,2022-09-08,Warehouse Manager,Morning,86376.65,False,Julian Dixon
f05470b9-4a6d-4173-a2a4-b09fab308a78,Cynthia Salinas,josephbarnett@example.org,515-932-8095,2018-03-27,Support Staff,Night,67132.47,True,Mr. Joshua Chambers DVM
5240d3ed-1188-4f60-a62a-fd1f3053b43c,Melissa Shields,cheryl28@example.com,+1-912-584-0763x74743,2022-03-13,Inventory Analyst,Night,50220.29,true,Michael Jones
893ded69-0e42-43d7-b385-8203c82df14c,Cynthia Barry,younganthony@example.org,6314731849,2019-03-14,Inventory Analyst,Night,71393.83,true,Andrew Morris
063406ff-dd1e-42ca-abd7-810c1cdbe6c4,Sheila Ware,ctaylor@example.com,773-314-8132,2025-01-10,Inventory Analyst,Morning,60528.7,0,Kimberly Lopez
02d7d7ff-b996-4745-97be-934e1ce22dac,Diana Daniels,thomashendricks@example.org,745-987-6935,2015-05-26,Data Entry,Evening,47969.59,False,Lisa Garcia
453965f4-2d18-45a7-a575-0be149234080,Thomas Woodward,ydelgado@example.com,(229)622-8524,2024-05-06,Support Staff,Morning,112835.22,True,Patrick Mendez
bc3cad62-e769-454b-ab1d-1b2b7c1e5f2a,Bridget Floyd,bmoreno@example.net,001-275-576-1234x18899,2015-08-24,Inventory Analyst,Morning,41278.14,False,Kristin Castillo
d7221411-beb6-4bb0-a468-c93aae784ea2,Stephanie Spencer,zturner@example.com,557.599.8240,2023-09-21,Data Entry,Evening,87308.32,0,Isaac Green
32ccaf5f-06c2-4d9f-8731-ada55b2d78d1,Veronica Mcdonald,sean10@example.net,514-676-5727,2025-02-28,Data Entry,Night,85444.26,0,Mark Carson
9f9c41c9-edea-43b8-87b0-7863f1e40dca,Michele Poole,dillon81@example.org,950-220-6579x385,2017-09-22,Inventory Analyst,Morning,117912.27,true,Keith Gentry
f1ed5dd7-6550-4a00-bdcd-9cdf6c5b082b,Chad Johns,wernerangela@example.org,001-471-288-1857,2024-04-07,Warehouse Manager,Evening,71830.53,False,William Williams
8eaecd11-22a7-4508-81e7-8c671142e797,Jennifer Cole,fsmith@example.net,6673371110,2021-09-14,Support Staff,Evening,102292.3,True,Cathy Reyes
964b02c8-3de1-429a-8e30-c19b8b7b3b41,Jeremy Scott,sluna@example.com,(766)668-4552x994,2017-07-22,Warehouse Manager,Morning,45388.26,0,Alyssa Forbes
05b88503-da24-4c50-8ec2-e517d847741a,Mrs. Christina Diaz,david20@example.net,678-555-5849x430,2019-02-15,Warehouse Manager,Morning,82257.34,0,Rhonda Brooks
f18cd1b5-0840-46ea-add4-09e951df244b,Aaron Johnson,jwhite@example.com,296-250-4909,2023-12-13,Warehouse Manager,Morning,73029.53,0,Brooke Mcdaniel
e46786ec-9b3c-4648-80cb-8f1ba43254ee,Christie Drake,garciabrian@example.org,001-759-489-4406x421,2018-08-29,Data Entry,Night,75219.13,0,Michelle Lewis
c468b417-6032-4e4a-87e2-b29a0675afe6,Derek Jones,heathershepard@example.net,815-363-6220x09939,2018-09-26,Data Entry,Evening,107050.8,false,William Walker
ed952c4b-29f1-4e2f-b6e3-747b618c6bef,William Carrillo,foxadam@example.com,001-902-976-9032x493,2017-11-26,Support Staff,Evening,71305.54,1,Chase White
58fbbfef-1799-4445-96fc-b2ea4f32fc5c,Michael Wilcox,spencerchad@example.com,459-778-5001x25196,2023-05-21,Warehouse Manager,Morning,87882.69,false,Elizabeth Foster
ef4961c6-33da-47c9-9bad-76293d7a5a9e,Natasha Gibson,elizabeth96@example.org,(670)633-0758x5312,2019-11-09,Support Staff,Morning,48377.13,true,Kimberly Velez
67e31020-7e1a-4e10-94fa-924bc9e2f662,Michael Warner,johnsonarthur@example.net,(762)234-9711x61044,2025-02-23,Inventory Analyst,Night,117939.23,true,Casey West
8350c874-e83d-4c0f-a1f6-01331d39833f,Matthew Colon,carrollrichard@example.net,001-978-706-9966x227,2025-02-02,Support Staff,Evening,73443.8,True,Jason Price
db6e4e64-4c62-4b00-acd5-347f9b0010f9,Marissa Wilson,teresaromero@example.org,580-760-4798,2017-12-10,Data Entry,Evening,98843.91,True,Jack Alexander
789d1ef2-d262-4d1b-bbaf-f8760d78f35e,Cynthia Schwartz,abigailhudson@example.org,(724)439-9376x55458,2020-04-23,Data Entry,Night,103711.57,false,Edward Hoffman
9008d95a-38e7-480b-8b2e-db79210c2c0a,Chelsea Yu,zneal@example.net,+1-576-360-2528x65962,2020-01-03,Delivery Driver,Night,49474.7,False,Sherry Knight
be4a5bcb-06b5-4025-a77c-99e99c717da6,Sherry Thompson,stephanie70@example.org,+1-305-361-5494,2020-10-15,Warehouse Manager,Evening,108660.88,false,Stacy Villegas
10e444db-1018-421b-bf32-747bc3f375c0,Louis Baxter,zhiggins@example.com,7157235665,2015-08-14,Warehouse Manager,Night,113496.25,0,Wendy Sexton
9aa12354-22a8-4c20-9d68-e897c865e2cb,Ronald Wilson,clarkdorothy@example.org,234.983.4423,2023-10-07,Inventory Analyst,Morning,91495.21,true,Hector Clark
b6699840-3500-452d-8a11-444705624bfe,Kathy Richardson,nancy74@example.net,001-574-466-0446x83754,2021-02-17,Inventory Analyst,Morning,80894.09,False,George Sawyer
92294711-68ea-4656-afc1-94f0de114269,Emily Hall,lmitchell@example.org,887.313.3857x39101,2018-01-06,Warehouse Manager,Night,40194.87,True,Christopher Jenkins
62bf5eb6-8e3a-47f9-98ea-8d64532df730,John Robertson,garciachristie@example.net,433.575.2034x80537,2023-06-26,Delivery Driver,Morning,47990.32,0,Stephen Williamson
98ac3c28-9647-4b28-a2ed-6194eaa33833,Chad Bentley,sophia48@example.com,(725)784-7875,2016-12-11,Data Entry,Morning,113181.81,true,Kenneth Sanchez
183fb27a-5474-4b3e-8cf6-830c6c613eb1,Louis Hodges,englishbryan@example.com,865.879.9002x5188,2019-09-10,Delivery Driver,Evening,44942.8,False,Anthony Roth
41cc67c2-304c-42c4-ab74-32b18fe71365,Ryan Diaz,sheppardtracy@example.org,+1-629-804-0356,2021-02-09,Data Entry,Night,75631.11,true,Patrick Mathews
0604764d-b6dd-4b70-a87f-9f327ea2c375,William Morgan,reyesconnor@example.net,+1-811-989-7264x7310,2018-01-28,Data Entry,Morning,62671.52,true,Anthony Williams
318d2406-1846-401f-aad8-cda4ee5125a2,Jamie Sanders,combsjohnathan@example.net,+1-798-300-5133x90767,2024-08-17,Support Staff,Evening,103441.91,1,Michael Flynn
9751423b-2c55-4ee1-8418-ae47381f6c66,Mr. Scott Smith,cristian77@example.com,968-802-9550x920,2018-04-21,Data Entry,Evening,77427.96,0,Michele Alvarez
1e9478ec-e840-400a-b6f1-ed140a1cee68,Laura Torres,stacy33@example.com,276.601.9503x95966,2024-07-02,Inventory Analyst,Evening,83674.64,1,Thomas Sutton
b3d9c8f7-5cd6-466e-b0a8-95c75379d82e,Gabriela Kennedy,michael93@example.net,343.287.4375,2024-07-28,Delivery Driver,Evening,107857.12,1,Aaron Macias MD
81a51137-ec00-4c31-9c0f-ba12316e0ca8,Alejandro Bradley,schneidermisty@example.org,238.658.1038,2022-02-25,Delivery Driver,Evening,51276.76,false,Joanna Greene
23e17b40-9df6-465a-8c4e-37bc6cbe8bd3,Cynthia Oliver,ambertaylor@example.org,001-403-294-6643x36662,2020-01-24,Support Staff,Night,96203.75,true,Carrie Fisher
2c81c2a8-28c3-4725-9bf6-fda32923f9be,Carlos Johnson,ocarter@example.net,295-918-0009x198,2022-10-15,Inventory Analyst,Night,55886.85,True,Sharon Wells
48ba70f2-3476-4532-834b-9119f468a8e7,Samantha Espinoza,fritzrenee@example.net,(543)619-8985x31271,2015-07-23,Data Entry,Night,70131.73,False,Katherine Williamson
165ddd0c-d22a-4dc6-836f-99f7080c9320,Luis Krueger,erica82@example.org,6037338891,2021-05-12,Inventory Analyst,Morning,105304.63,False,Eric Brown
f2f1036e-3c59-4e41-ab08-64649225cd17,Rhonda Harper,donnamontgomery@example.org,001-476-589-3908,2023-08-16,Support Staff,Morning,62525.54,0,Jennifer Thompson
9e2bf59f-6130-4fab-b36e-3e050a10c07b,David Hebert,nathanadams@example.com,813-543-2503x0588,2018-09-15,Support Staff,Night,88801.05,0,Abigail House
3df18c9a-d18c-4217-95ec-ce847821dc7a,James Black,stacey98@example.net,410-267-6465,2018-09-10,Support Staff,Morning,45268.44,False,Nicholas Hodge
4f5fe822-f735-45e1-85a9-b2dccf802477,Robert Fields,leeblackwell@example.net,574-217-6295,2023-01-13,Support Staff,Night,84435.95,False,Monique Wise
ef6629b8-17b7-4012-86e6-d8b9ac06769e,Carla Walker,brooke51@example.com,(734)689-4070x634,2015-11-11,Delivery Driver,Morning,119191.2,1,Nancy Zuniga
2ff45ea4-8e29-4d63-ae40-d9740e5597b5,Anthony Gregory,richardbrady@example.org,523.918.7276,2018-08-03,Warehouse Manager,Night,54793.34,False,Joshua Neal
e15b7ae6-f474-4349-b2c2-0dffe86334be,Kristopher Combs,christopherleon@example.org,872-836-0768,2022-06-13,Support Staff,Morning,52212.34,False,Christina Webb
cb00103a-ab79-4199-8c73-c6e367bed35a,Roberto Stevens,jshaw@example.net,001-697-582-4144x45578,2020-09-20,Warehouse Manager,Morning,81905.11,1,Laura Cook
1fcdee43-ad8f-4b51-abf3-094bf4705afc,Crystal Rivas,marie17@example.org,(926)395-6987x51238,2022-10-07,Inventory Analyst,Evening,106772.91,False,Carlos Nicholson
5c1cf423-7ad6-47cb-a109-f2930855201d,Brandon Wright,nicholasflynn@example.com,(497)546-6361x0415,2025-01-20,Warehouse Manager,Morning,63908.78,0,Karen Fernandez
5ef60c5c-6494-417b-a108-f74b1c136ae3,Jeffrey Coleman,pamela69@example.net,001-794-346-5892x16742,2024-05-22,Data Entry,Night,119147.74,False,Allison Moore
7c34ca28-5c83-408d-a0d0-8b1f7994e91f,Nicole Miller,matthewleon@example.org,857.359.6544x815,2024-07-07,Inventory Analyst,Night,46612.24,true,Andrew Baxter
4607de27-8869-4b79-8614-8a129bfa3474,Christine Becker,esolis@example.com,001-993-328-3482x8615,2019-08-01,Delivery Driver,Night,112781.14,1,Kelly Knight
019cdf1d-3450-4f9b-8004-a6b91fad9a83,Adam Walker,manuel18@example.net,840-230-5949x827,2017-12-30,Delivery Driver,Night,96749.67,True,Tina Sanders
0f5ec743-1801-4cb9-8b98-1865c7dd047f,Angel Martin,vbradley@example.org,562.821.8095,2017-10-10,Inventory Analyst,Morning,41150.96,1,Samantha Brown
9f4d2ac6-68c2-4fa7-a810-43fd095364e4,Shannon Young,douglasball@example.com,001-512-724-2710,2022-09-08,Data Entry,Morning,113950.58,false,Heidi King
82ec0018-fae5-414d-83ce-51efe43ac532,Jamie Brown,maria06@example.com,+1-696-432-3094x9187,2022-10-06,Support Staff,Morning,74363.09,1,Candice Thomas
a63b81d5-a959-44ae-98e6-9b4339aaa4a8,Edwin French,tdixon@example.org,245.538.7945,2021-01-03,Delivery Driver,Night,67789.58,0,Brittany Moreno
eb864794-d4da-4643-a99c-80e6db26f14c,Marc Daugherty,naustin@example.org,751.459.9143x24870,2023-11-29,Inventory Analyst,Morning,97229.0,True,Jesus Hoffman
13f0ccf6-ac53-42e9-ac43-f2091de79492,Marie Cook,reeseashley@example.com,(628)983-2700x795,2015-06-19,Warehouse Manager,Evening,80262.21,0,Chris Chandler
23089d2f-3d97-41da-8802-95512fc15d51,Kimberly Smith,kevincoffey@example.com,(929)708-7705x1286,2019-10-17,Warehouse Manager,Evening,90839.36,false,Jose Sanchez
6b67bcf7-12c3-4b62-beb0-c9519fb41696,Joseph Cruz,kimberlychristensen@example.com,001-536-732-9043x487,2016-03-12,Inventory Analyst,Evening,86888.19,False,Stephanie Snyder
f2cde88b-b0ef-4862-9431-3051688fedf7,Sarah Lambert,lbauer@example.com,001-960-729-9932,2015-11-25,Data Entry,Night,67701.98,true,Brandon Johnson
29750551-0643-4e74-90dd-21a206fd9080,Ray Fisher,shannonrowland@example.com,(997)855-7365,2019-08-06,Data Entry,Evening,53352.55,0,Pamela Alexander
42d3fad1-e0db-44a4-a153-be99d8785345,Robert Cook,cwyatt@example.com,488-866-5901,2020-06-10,Inventory Analyst,Evening,100841.3,0,Alexis Griffin
29bbf37f-668f-4983-bf25-d225d68ff46f,Jason Brown,drogers@example.net,861.203.3053x812,2016-08-29,Support Staff,Morning,95396.6,True,Willie Brown
703df89d-a115-45d2-8363-d1ba989181f3,Jillian Warren,kevinbenson@example.net,001-749-289-1517,2017-09-27,Warehouse Manager,Evening,83521.16,false,Brian Ashley
2616b070-4726-4775-8851-7b1f7073297d,Kelly Lin,lewiskristen@example.org,3122952761,2016-07-02,Support Staff,Evening,110021.16,1,Dr. Charles Franco
951b0165-15b7-4de5-9216-27ec1a289d72,Cynthia Williams,kaitlinwilliams@example.org,001-892-688-1648x06095,2018-02-04,Support Staff,Evening,86161.87,true,Jennifer Lewis
f6293392-d590-49e1-a084-37cf0d690257,Steven Hobbs,jeff61@example.org,+1-909-657-6124x3966,2024-08-27,Warehouse Manager,Morning,45933.14,1,Amanda Murray
39120b2d-b4e3-434f-b0e6-ee0263599381,Donald Garner,tpatterson@example.com,+1-460-244-5576x0278,2024-01-15,Warehouse Manager,Evening,59536.28,true,Kenneth Williams
